case:concept:name,concept:name,time:timestamp,human_resource,org:resource,outcome_unit,unsuccessful_outcome_unit,lifecycle:transition,concept:instance
Case 257,Final Inspection Q.C.,2012-03-20 10:15:00+00:00,ID4163,Quality Check 1,0,1,complete,i_2517
Case 257,Packing,2012-03-21 00:00:00+00:00,ID4820,Packing,26,0,start,i_2518
Case 257,Packing,2012-03-21 01:00:00+00:00,ID4820,Packing,26,0,complete,i_2518
Case 257,Final Inspection Q.C.,2012-03-21 12:00:00+00:00,ID4163,Quality Check 1,10,0,start,i_2519
Case 257,Final Inspection Q.C.,2012-03-21 12:50:00+00:00,ID4163,Quality Check 1,10,0,complete,i_2519
Case 257,Grinding Rework - Machine 27,2012-03-27 20:48:00+00:00,ID4528,Machine 27 - Grinding,0,0,start,i_2520
Case 257,Grinding Rework - Machine 27,2012-03-27 23:28:00+00:00,ID4528,Machine 27 - Grinding,0,0,complete,i_2520
Case 257,Grinding Rework - Machine 27,2012-03-28 07:04:00+00:00,ID4872,Machine 27 - Grinding,0,0,start,i_2521
Case 257,Grinding Rework - Machine 27,2012-03-28 07:21:00+00:00,ID4872,Machine 27 - Grinding,0,0,complete,i_2521
Case 257,Lapping - Machine 1,2012-03-28 11:28:00+00:00,ID4872,Machine 1 - Lapping,2,0,start,i_2522
Case 257,Lapping - Machine 1,2012-03-28 13:56:00+00:00,ID4872,Machine 1 - Lapping,2,0,complete,i_2522
Case 257,Final Inspection Q.C.,2012-03-30 00:00:00+00:00,ID0937,Quality Check 1,0,1,start,i_2524
Case 257,Packing,2012-03-30 00:00:00+00:00,ID4820,Packing,5,0,start,i_2523
Case 257,Packing,2012-03-30 01:00:00+00:00,ID4820,Packing,5,0,complete,i_2523
Case 257,Final Inspection Q.C.,2012-03-30 01:15:00+00:00,ID0937,Quality Check 1,0,1,complete,i_2524
Case 257,Final Inspection Q.C.,2012-03-30 07:20:00+00:00,ID4163,Quality Check 1,5,0,start,i_2525
Case 257,Final Inspection Q.C.,2012-03-30 07:40:00+00:00,ID4163,Quality Check 1,5,0,complete,i_2525
Case 257,Final Inspection Q.C.,2012-03-30 08:12:00+00:00,ID4163,Quality Check 1,0,2,start,i_2526
Case 257,Final Inspection Q.C.,2012-03-30 08:40:00+00:00,ID4163,Quality Check 1,0,2,complete,i_2526
Case 258,Turning & Milling - Machine 6,2012-01-16 20:16:00+00:00,ID4794,Machine 6 - Turning & Milling,1,0,start,i_2527
Case 258,Turning & Milling - Machine 6,2012-01-17 00:00:00+00:00,ID4794,Machine 6 - Turning & Milling,1,0,complete,i_2527
Case 258,Turning & Milling - Machine 6,2012-01-17 00:01:00+00:00,ID4794,Machine 6 - Turning & Milling,1,0,start,i_2528
Case 258,Turning & Milling - Machine 6,2012-01-17 01:50:00+00:00,ID4794,Machine 6 - Turning & Milling,1,0,complete,i_2528
Case 258,Turning & Milling - Machine 6,2012-01-17 11:26:00+00:00,ID4529,Machine 6 - Turning & Milling,3,0,start,i_2529
Case 258,Turning & Milling - Machine 6,2012-01-17 13:13:00+00:00,ID4529,Machine 6 - Turning & Milling,3,0,complete,i_2529
Case 258,Turning & Milling - Machine 6,2012-01-18 07:15:00+00:00,ID4529,Machine 6 - Turning & Milling,0,0,start,i_2530
Case 258,Turning & Milling - Machine 6,2012-01-18 07:41:00+00:00,ID4529,Machine 6 - Turning & Milling,0,0,complete,i_2530
Case 258,Turning & Milling - Machine 6,2012-01-18 10:41:00+00:00,ID4529,Machine 6 - Turning & Milling,2,0,start,i_2531
Case 258,Turning & Milling - Machine 6,2012-01-18 15:11:00+00:00,ID4529,Machine 6 - Turning & Milling,2,0,complete,i_2531
Case 258,Turning & Milling - Machine 6,2012-01-18 15:12:00+00:00,ID4529,Machine 6 - Turning & Milling,5,0,start,i_2532
Case 258,Turning & Milling - Machine 6,2012-01-18 15:59:00+00:00,ID4529,Machine 6 - Turning & Milling,5,0,complete,i_2532
Case 258,Turning & Milling - Machine 6,2012-01-18 20:10:00+00:00,ID4794,Machine 6 - Turning & Milling,38,0,start,i_2533
Case 258,Turning & Milling - Machine 6,2012-01-19 06:29:00+00:00,ID4794,Machine 6 - Turning & Milling,38,0,complete,i_2533
Case 258,Turning & Milling Q.C.,2012-01-19 06:53:00+00:00,ID4618,Quality Check 1,0,0,start,i_2534
Case 258,Turning & Milling Q.C.,2012-01-19 09:35:00+00:00,ID4618,Quality Check 1,0,0,complete,i_2534
Case 258,Turning & Milling Q.C.,2012-01-20 06:57:00+00:00,ID4618,Quality Check 1,50,0,start,i_2535
Case 258,Turning & Milling Q.C.,2012-01-20 07:31:00+00:00,ID4618,Quality Check 1,50,0,complete,i_2535
Case 258,Laser Marking - Machine 7,2012-01-30 09:48:00+00:00,ID0998,Machine 7- Laser Marking,50,0,start,i_2536
Case 258,Lapping - Machine 1,2012-01-30 10:29:00+00:00,ID0998,Machine 1 - Lapping,50,0,start,i_2538
Case 258,Laser Marking - Machine 7,2012-01-30 10:29:00+00:00,ID0998,Machine 7- Laser Marking,50,0,complete,i_2536
Case 258,Turning & Milling Q.C.,2012-01-30 10:45:00+00:00,ID4618,Quality Check 1,0,0,start,i_2537
Case 258,Turning & Milling Q.C.,2012-01-30 11:00:00+00:00,ID4618,Quality Check 1,0,0,complete,i_2537
Case 258,Lapping - Machine 1,2012-01-30 15:19:00+00:00,ID0998,Machine 1 - Lapping,50,0,complete,i_2538
Case 258,Final Inspection Q.C.,2012-02-01 10:59:00+00:00,ID4618,Quality Check 1,0,0,start,i_2539
Case 258,Final Inspection Q.C.,2012-02-01 16:08:00+00:00,ID4618,Quality Check 1,0,0,complete,i_2539
Case 258,Final Inspection Q.C.,2012-02-02 09:29:00+00:00,ID4618,Quality Check 1,0,16,start,i_2540
Case 258,Final Inspection Q.C.,2012-02-02 09:36:00+00:00,ID4618,Quality Check 1,34,0,start,i_2541
Case 258,Final Inspection Q.C.,2012-02-02 10:44:00+00:00,ID4618,Quality Check 1,0,16,complete,i_2540
Case 258,Final Inspection Q.C.,2012-02-02 10:51:00+00:00,ID4618,Quality Check 1,34,0,complete,i_2541
Case 258,Packing,2012-02-05 00:00:00+00:00,ID4820,Packing,34,0,start,i_2542
Case 258,Packing,2012-02-05 01:00:00+00:00,ID4820,Packing,34,0,complete,i_2542
Case 259,Turning & Milling - Machine 10,2012-01-17 11:00:00+00:00,ID4641,Machine 10 - Grinding,0,0,start,i_2543
Case 259,Turning & Milling - Machine 10,2012-01-17 15:00:00+00:00,ID4641,Machine 10 - Grinding,2,0,start,i_2544
Case 259,Turning & Milling - Machine 10,2012-01-17 15:00:00+00:00,ID4641,Machine 10 - Grinding,0,0,complete,i_2543
Case 259,Turning & Milling - Machine 10,2012-01-17 15:55:00+00:00,ID4641,Machine 10 - Grinding,2,0,complete,i_2544
Case 259,Turning & Milling - Machine 10,2012-01-17 16:32:00+00:00,ID4132,Machine 10 - Grinding,18,0,start,i_2545
Case 259,Turning & Milling - Machine 10,2012-01-17 23:42:00+00:00,ID4132,Machine 10 - Grinding,18,0,complete,i_2545
Case 259,Turning & Milling - Machine 10,2012-01-17 23:50:00+00:00,ID4794,Machine 10 - Grinding,17,0,start,i_2546
Case 259,Turning & Milling - Machine 10,2012-01-18 06:37:00+00:00,ID4794,Machine 10 - Grinding,17,0,complete,i_2546
Case 259,Turning & Milling - Machine 10,2012-01-18 07:10:00+00:00,ID4641,Machine 10 - Grinding,4,0,start,i_2547
Case 259,Turning & Milling - Machine 10,2012-01-18 08:30:00+00:00,ID4641,Machine 10 - Grinding,4,0,complete,i_2547
Case 259,Turning & Milling - Machine 10,2012-01-18 18:06:00+00:00,ID4132,Machine 10 - Grinding,1,0,start,i_2548
Case 259,Turning & Milling - Machine 10,2012-01-18 19:48:00+00:00,ID4132,Machine 10 - Grinding,1,0,complete,i_2548
Case 259,Turning & Milling - Machine 10,2012-01-18 19:49:00+00:00,ID4132,Machine 10 - Grinding,1,0,start,i_2549
Case 259,Turning & Milling - Machine 10,2012-01-18 20:05:00+00:00,ID4132,Machine 10 - Grinding,1,0,complete,i_2549
Case 259,Turning & Milling - Machine 10,2012-01-18 20:09:00+00:00,ID4794,Machine 10 - Grinding,26,0,start,i_2550
Case 259,Turning & Milling - Machine 10,2012-01-19 06:30:00+00:00,ID4794,Machine 10 - Grinding,26,0,complete,i_2550
Case 259,Turning & Milling - Machine 10,2012-01-19 19:23:00+00:00,ID4132,Machine 10 - Grinding,1,0,start,i_2551
Case 259,Turning & Milling - Machine 10,2012-01-19 21:25:00+00:00,ID4132,Machine 10 - Grinding,1,0,complete,i_2551
Case 259,Turning & Milling - Machine 10,2012-01-19 21:26:00+00:00,ID4794,Machine 10 - Grinding,22,0,start,i_2552
Case 259,Turning & Milling - Machine 10,2012-01-20 06:48:00+00:00,ID4794,Machine 10 - Grinding,22,0,complete,i_2552
Case 259,Turning & Milling - Machine 10,2012-01-20 06:58:00+00:00,ID3846,Machine 10 - Grinding,8,0,start,i_2553
Case 259,Turning & Milling - Machine 10,2012-01-20 09:21:00+00:00,ID3846,Machine 10 - Grinding,8,0,complete,i_2553
Case 259,Turning & Milling - Machine 10,2012-01-22 01:46:00+00:00,ID4641,Machine 10 - Grinding,12,0,start,i_2554
Case 259,Turning & Milling - Machine 10,2012-01-22 06:33:00+00:00,ID4641,Machine 10 - Grinding,12,0,complete,i_2554
Case 259,Turning & Milling - Machine 10,2012-01-22 08:30:00+00:00,ID4132,Machine 10 - Grinding,2,0,start,i_2555
Case 259,Turning & Milling - Machine 10,2012-01-22 09:01:00+00:00,ID4132,Machine 10 - Grinding,2,0,complete,i_2555
Case 259,Turning & Milling - Machine 10,2012-01-22 09:03:00+00:00,ID3846,Machine 10 - Grinding,27,0,start,i_2556
Case 259,Turning & Milling - Machine 10,2012-01-22 17:47:00+00:00,ID3846,Machine 10 - Grinding,27,0,complete,i_2556
Case 259,Turning & Milling - Machine 10,2012-01-22 20:19:00+00:00,ID4641,Machine 10 - Grinding,26,0,start,i_2557
Case 259,Turning & Milling - Machine 10,2012-01-23 06:44:00+00:00,ID4641,Machine 10 - Grinding,26,0,complete,i_2557
Case 259,Turning & Milling Q.C.,2012-01-23 06:54:00+00:00,ID4618,Quality Check 1,0,0,start,i_2558
Case 259,Turning & Milling Q.C.,2012-01-23 07:54:00+00:00,ID4618,Quality Check 1,0,0,complete,i_2558
Case 259,Turning & Milling - Machine 10,2012-01-23 20:16:00+00:00,ID4641,Machine 10 - Grinding,1,0,start,i_2559
Case 259,Turning & Milling - Machine 10,2012-01-23 21:48:00+00:00,ID4641,Machine 10 - Grinding,1,0,complete,i_2559
Case 259,Turning & Milling - Machine 10,2012-01-23 21:49:00+00:00,ID4641,Machine 10 - Grinding,20,0,start,i_2560
Case 259,Turning & Milling - Machine 10,2012-01-24 07:08:00+00:00,ID4641,Machine 10 - Grinding,20,0,complete,i_2560
Case 259,Turning & Milling Q.C.,2012-01-24 10:31:00+00:00,ID4618,Quality Check 1,185,0,start,i_2561
Case 259,Turning & Milling Q.C.,2012-01-24 10:32:00+00:00,ID4618,Quality Check 1,185,0,complete,i_2561
Case 259,Turning & Milling Q.C.,2012-01-24 10:35:00+00:00,ID4618,Quality Check 1,0,1,start,i_2562
Case 259,Turning & Milling Q.C.,2012-01-24 11:50:00+00:00,ID4618,Quality Check 1,0,1,complete,i_2562
Case 259,Turning & Milling - Machine 10,2012-01-24 23:27:00+00:00,ID4641,Machine 10 - Grinding,1,0,start,i_2563
Case 259,Turning & Milling - Machine 10,2012-01-25 02:11:00+00:00,ID4641,Machine 10 - Grinding,16,0,start,i_2564
Case 259,Turning & Milling - Machine 10,2012-01-25 02:11:00+00:00,ID4641,Machine 10 - Grinding,1,0,complete,i_2563
Case 259,Turning & Milling - Machine 10,2012-01-25 06:28:00+00:00,ID4641,Machine 10 - Grinding,16,0,complete,i_2564
Case 259,Turning & Milling - Machine 10,2012-01-25 07:11:00+00:00,ID4132,Machine 10 - Grinding,5,0,start,i_2565
Case 259,Turning & Milling - Machine 10,2012-01-25 09:06:00+00:00,ID4132,Machine 10 - Grinding,5,0,complete,i_2565
Case 259,Turning & Milling - Machine 10,2012-01-30 15:31:00+00:00,ID4132,Machine 10 - Grinding,1,0,start,i_2566
Case 259,Turning & Milling - Machine 10,2012-01-30 17:29:00+00:00,ID4132,Machine 10 - Grinding,1,0,complete,i_2566
Case 259,Turning & Milling - Machine 10,2012-01-30 17:37:00+00:00,ID3846,Machine 10 - Grinding,15,0,start,i_2567
Case 259,Turning & Milling - Machine 10,2012-01-30 22:45:00+00:00,ID3846,Machine 10 - Grinding,15,0,complete,i_2567
Case 259,Turning & Milling - Machine 10,2012-01-30 22:46:00+00:00,ID3846,Machine 10 - Grinding,15,0,start,i_2568
Case 259,Turning & Milling - Machine 10,2012-01-30 22:47:00+00:00,ID3846,Machine 10 - Grinding,15,0,complete,i_2568
Case 259,Turning & Milling - Machine 10,2012-01-30 23:43:00+00:00,ID4932,Machine 10 - Grinding,22,0,start,i_2569
Case 259,Turning & Milling - Machine 10,2012-01-31 06:40:00+00:00,ID4932,Machine 10 - Grinding,22,0,complete,i_2569
Case 259,Turning & Milling - Machine 10,2012-01-31 07:15:00+00:00,ID4132,Machine 10 - Grinding,2,0,start,i_2570
Case 259,Turning & Milling - Machine 10,2012-01-31 07:47:00+00:00,ID4132,Machine 10 - Grinding,2,0,complete,i_2570
Case 259,Turning & Milling - Machine 10,2012-02-15 08:13:00+00:00,ID4641,Machine 10 - Grinding,0,0,start,i_2571
Case 259,Turning & Milling - Machine 10,2012-02-15 09:47:00+00:00,ID4641,Machine 10 - Grinding,0,0,complete,i_2571
Case 259,Turning & Milling - Machine 10,2012-02-15 17:55:00+00:00,ID4132,Machine 10 - Grinding,1,0,start,i_2572
Case 259,Turning & Milling - Machine 10,2012-02-15 21:41:00+00:00,ID4132,Machine 10 - Grinding,1,0,complete,i_2572
Case 259,Turning & Milling - Machine 10,2012-02-15 21:42:00+00:00,ID4132,Machine 10 - Grinding,6,0,start,i_2573
Case 259,Turning & Milling - Machine 10,2012-02-15 23:30:00+00:00,ID4132,Machine 10 - Grinding,6,0,complete,i_2573
Case 259,Turning & Milling - Machine 6,2012-02-15 23:34:00+00:00,ID4932,Machine 6 - Turning & Milling,22,0,start,i_2574
Case 259,Turning & Milling - Machine 6,2012-02-16 06:44:00+00:00,ID4932,Machine 6 - Turning & Milling,22,0,complete,i_2574
Case 259,Turning & Milling - Machine 10,2012-02-16 07:16:00+00:00,ID4641,Machine 10 - Grinding,12,0,start,i_2575
Case 259,Turning & Milling - Machine 10,2012-02-16 11:39:00+00:00,ID4641,Machine 10 - Grinding,12,0,complete,i_2575
Case 259,Laser Marking - Machine 7,2012-02-16 15:47:00+00:00,ID4882,Machine 7- Laser Marking,185,0,start,i_2576
Case 259,Laser Marking - Machine 7,2012-02-16 17:23:00+00:00,ID4882,Machine 7- Laser Marking,185,0,complete,i_2576
Case 259,Lapping - Machine 1,2012-02-17 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_2577
Case 259,Lapping - Machine 1,2012-02-17 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_2578
Case 259,Lapping - Machine 1,2012-02-17 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_2577
Case 259,Lapping - Machine 1,2012-02-17 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_2578
Case 259,Lapping - Machine 1,2012-02-19 09:05:00+00:00,ID4882,Machine 1 - Lapping,185,0,start,i_2579
Case 259,Lapping - Machine 1,2012-02-19 12:55:00+00:00,ID4882,Machine 1 - Lapping,185,0,complete,i_2579
Case 259,Final Inspection Q.C.,2012-02-19 13:20:00+00:00,ID4618,Quality Check 1,185,0,start,i_2580
Case 259,Final Inspection Q.C.,2012-02-19 15:51:00+00:00,ID4618,Quality Check 1,185,0,complete,i_2580
Case 259,Packing,2012-02-21 00:00:00+00:00,ID4820,Packing,185,0,start,i_2581
Case 259,Packing,2012-02-21 01:00:00+00:00,ID4820,Packing,185,0,complete,i_2581
Case 259,Turning & Milling - Machine 10,2012-03-14 17:52:00+00:00,ID4132,Machine 10 - Grinding,3,0,start,i_2582
Case 259,Turning & Milling - Machine 10,2012-03-14 23:17:00+00:00,ID4132,Machine 10 - Grinding,3,0,complete,i_2582
Case 259,Turning & Milling - Machine 10,2012-03-14 23:29:00+00:00,ID4794,Machine 10 - Grinding,10,0,start,i_2583
Case 259,Turning & Milling - Machine 10,2012-03-15 03:34:00+00:00,ID4794,Machine 10 - Grinding,10,0,complete,i_2583
Case 259,Lapping - Machine 1,2012-03-26 00:00:00+00:00,ID4882,Machine 1 - Lapping,0,0,start,i_2584
Case 259,Lapping - Machine 1,2012-03-26 01:15:00+00:00,ID4882,Machine 1 - Lapping,0,0,complete,i_2584
Case 259,Turning & Milling Q.C.,2012-03-26 12:14:00+00:00,ID4618,Quality Check 1,133,0,start,i_2586
Case 259,Laser Marking - Machine 7,2012-03-26 12:21:00+00:00,ID0998,Machine 7- Laser Marking,15,0,start,i_2585
Case 259,Laser Marking - Machine 7,2012-03-26 12:22:00+00:00,ID0998,Machine 7- Laser Marking,93,0,start,i_2587
Case 259,Laser Marking - Machine 7,2012-03-26 12:22:00+00:00,ID0998,Machine 7- Laser Marking,15,0,complete,i_2585
Case 259,Turning & Milling Q.C.,2012-03-26 13:29:00+00:00,ID4618,Quality Check 1,133,0,complete,i_2586
Case 259,Laser Marking - Machine 7,2012-03-26 13:54:00+00:00,ID0998,Machine 7- Laser Marking,93,0,complete,i_2587
Case 259,Lapping - Machine 1,2012-03-26 13:55:00+00:00,ID0998,Machine 1 - Lapping,108,0,start,i_2588
Case 259,Lapping - Machine 1,2012-03-26 15:17:00+00:00,ID0998,Machine 1 - Lapping,108,0,complete,i_2588
Case 259,Laser Marking - Machine 7,2012-03-26 15:19:00+00:00,ID0998,Machine 7- Laser Marking,4,0,start,i_2590
Case 259,Lapping - Machine 1,2012-03-26 15:19:00+00:00,ID0998,Machine 1 - Lapping,4,0,start,i_2589
Case 259,Lapping - Machine 1,2012-03-26 15:19:00+00:00,ID0998,Machine 1 - Lapping,4,0,complete,i_2589
Case 259,Laser Marking - Machine 7,2012-03-26 16:34:00+00:00,ID0998,Machine 7- Laser Marking,4,0,complete,i_2590
Case 259,Final Inspection Q.C.,2012-03-28 09:10:00+00:00,ID4618,Quality Check 1,112,0,start,i_2591
Case 259,Final Inspection Q.C.,2012-03-28 10:25:00+00:00,ID4618,Quality Check 1,112,0,complete,i_2591
Case 259,Packing,2012-03-29 00:00:00+00:00,ID4820,Packing,112,0,start,i_2592
Case 259,Packing,2012-03-29 01:00:00+00:00,ID4820,Packing,112,0,complete,i_2592
Case 26,Turning & Milling - Machine 4,2012-01-17 17:17:00+00:00,ID4167,Machine 4 - Turning & Milling,0,0,start,i_2593
Case 26,Turning & Milling - Machine 4,2012-01-17 17:57:00+00:00,ID4167,Machine 4 - Turning & Milling,0,0,complete,i_2593
Case 26,Turning & Milling - Machine 4,2012-01-17 20:09:00+00:00,ID4794,Machine 4 - Turning & Milling,1,0,start,i_2594
Case 26,Turning & Milling - Machine 4,2012-01-17 22:36:00+00:00,ID4794,Machine 4 - Turning & Milling,1,0,complete,i_2594
Case 26,Turning & Milling - Machine 4,2012-01-17 22:37:00+00:00,ID4794,Machine 4 - Turning & Milling,0,0,start,i_2595
Case 26,Turning & Milling - Machine 4,2012-01-18 06:32:00+00:00,ID4794,Machine 4 - Turning & Milling,0,0,complete,i_2595
Case 26,Turning & Milling - Machine 4,2012-01-18 20:13:00+00:00,ID4932,Machine 4 - Turning & Milling,0,0,start,i_2596
Case 26,Turning & Milling - Machine 4,2012-01-18 21:34:00+00:00,ID4932,Machine 4 - Turning & Milling,12,0,start,i_2597
Case 26,Turning & Milling - Machine 4,2012-01-18 21:34:00+00:00,ID4932,Machine 4 - Turning & Milling,0,0,complete,i_2596
Case 26,Turning & Milling - Machine 4,2012-01-19 02:30:00+00:00,ID4932,Machine 4 - Turning & Milling,12,0,complete,i_2597
Case 26,Turning & Milling Q.C.,2012-01-19 07:08:00+00:00,ID4493,Quality Check 1,12,1,start,i_2598
Case 26,Turning & Milling Q.C.,2012-01-19 10:08:00+00:00,ID4493,Quality Check 1,12,1,complete,i_2598
Case 26,Laser Marking - Machine 7,2012-01-19 11:52:00+00:00,ID4872,Machine 7- Laser Marking,12,0,start,i_2599
Case 26,Laser Marking - Machine 7,2012-01-19 13:07:00+00:00,ID4872,Machine 7- Laser Marking,12,0,complete,i_2599
Case 26,Lapping - Machine 1,2012-01-22 08:22:00+00:00,ID0998,Machine 1 - Lapping,12,0,start,i_2600
Case 26,Lapping - Machine 1,2012-01-22 11:45:00+00:00,ID0998,Machine 1 - Lapping,12,0,complete,i_2600
Case 26,Round Grinding - Machine 12,2012-01-23 14:09:00+00:00,ID4528,Machine 12 - Grinding,0,0,start,i_2601
Case 26,Round Grinding - Machine 12,2012-01-23 15:30:00+00:00,ID4528,Machine 12 - Grinding,0,0,complete,i_2601
Case 26,Round Grinding - Machine 12,2012-01-23 15:31:00+00:00,ID4528,Machine 12 - Grinding,0,0,start,i_2602
Case 26,Round Grinding - Machine 12,2012-01-23 18:03:00+00:00,ID4528,Machine 12 - Grinding,0,0,complete,i_2602
Case 26,Round Grinding - Machine 12,2012-01-24 06:54:00+00:00,ID4528,Machine 12 - Grinding,0,0,start,i_2603
Case 26,Round Grinding - Machine 12,2012-01-24 17:36:00+00:00,ID4528,Machine 12 - Grinding,0,0,complete,i_2603
Case 26,Round Grinding - Machine 12,2012-01-25 07:07:00+00:00,ID4528,Machine 12 - Grinding,12,0,start,i_2604
Case 26,Round Grinding - Machine 12,2012-01-25 12:05:00+00:00,ID4528,Machine 12 - Grinding,12,0,complete,i_2604
Case 26,Round Grinding - Q.C.,2012-01-26 11:49:00+00:00,ID4493,Quality Check 1,12,0,start,i_2605
Case 26,Round Grinding - Q.C.,2012-01-26 11:53:00+00:00,ID4493,Quality Check 1,12,0,complete,i_2605
Case 26,Lapping - Machine 1,2012-02-23 15:46:00+00:00,ID0998,Machine 1 - Lapping,12,0,start,i_2606
Case 26,Lapping - Machine 1,2012-02-23 17:44:00+00:00,ID0998,Machine 1 - Lapping,12,0,complete,i_2606
Case 26,Round Grinding - Machine 3,2012-02-23 17:45:00+00:00,ID4355,Machine 3 - Round Grinding,1,0,start,i_2607
Case 26,Round Grinding - Machine 3,2012-02-23 19:07:00+00:00,ID4355,Machine 3 - Round Grinding,4,0,start,i_2608
Case 26,Round Grinding - Machine 3,2012-02-23 19:07:00+00:00,ID4355,Machine 3 - Round Grinding,1,0,complete,i_2607
Case 26,Round Grinding - Machine 3,2012-02-23 19:56:00+00:00,ID4445,Machine 3 - Round Grinding,7,0,start,i_2609
Case 26,Round Grinding - Machine 3,2012-02-23 19:57:00+00:00,ID4355,Machine 3 - Round Grinding,4,0,complete,i_2608
Case 26,Round Grinding - Machine 3,2012-02-23 22:15:00+00:00,ID4445,Machine 3 - Round Grinding,7,0,complete,i_2609
Case 26,Final Inspection Q.C.,2012-02-27 10:53:00+00:00,ID4493,Quality Check 1,0,0,start,i_2610
Case 26,Final Inspection Q.C.,2012-02-27 12:53:00+00:00,ID4493,Quality Check 1,0,0,complete,i_2610
Case 26,Final Inspection Q.C.,2012-02-28 09:21:00+00:00,ID4493,Quality Check 1,0,0,start,i_2611
Case 26,Final Inspection Q.C.,2012-02-28 13:40:00+00:00,ID4493,Quality Check 1,0,0,complete,i_2611
Case 26,Final Inspection Q.C.,2012-02-28 16:06:00+00:00,ID4493,Quality Check 1,12,0,start,i_2612
Case 26,Final Inspection Q.C.,2012-02-28 16:07:00+00:00,ID4493,Quality Check 1,12,0,complete,i_2612
Case 26,Packing,2012-02-29 00:00:00+00:00,ID4820,Packing,12,0,start,i_2613
Case 26,Packing,2012-02-29 01:00:00+00:00,ID4820,Packing,12,0,complete,i_2613
Case 260,Turning & Milling - Machine 6,2012-01-09 04:00:00+00:00,ID4529,Machine 6 - Turning & Milling,0,0,start,i_2614
Case 260,Turning & Milling - Machine 6,2012-01-09 06:30:00+00:00,ID4529,Machine 6 - Turning & Milling,0,0,complete,i_2614
