concept:name,OfferID,OfferedAmount,case:ApplicationType,Accepted,case:LoanGoal,case:concept:name,Selected,org:resource,Action,lifecycle:transition,time:timestamp,case:RequestedAmount,FirstWithdrawalAmount,EventID,EventOrigin,CreditScore,MonthlyCost,NumberOfTerms
W_Complete application,,,New credit,,Home improvement,Application_1435120007,,User_12,Deleted,withdraw,2016-08-02 16:11:39.856000+00:00,7000.0,,Workitem_1435912722,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_12,Created,schedule,2016-08-02 16:11:39.872000+00:00,7000.0,,Workitem_275406099,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_12,Obtained,start,2016-08-02 16:11:39.875000+00:00,7000.0,,Workitem_2084089475,Workflow,,,
A_Complete,,,New credit,,Home improvement,Application_1435120007,,User_12,statechange,complete,2016-08-02 16:11:39.877000+00:00,7000.0,,ApplState_1564616766,Application,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_12,Released,suspend,2016-08-02 16:14:05.471000+00:00,7000.0,,Workitem_228210096,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_48,Obtained,resume,2016-08-08 18:57:53.593000+00:00,7000.0,,Workitem_1365655964,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_48,Released,suspend,2016-08-08 18:58:31.616000+00:00,7000.0,,Workitem_461960883,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1435120007,,User_120,Deleted,ate_abort,2016-08-10 14:14:46.875000+00:00,7000.0,,Workitem_1361887221,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_120,Created,schedule,2016-08-10 14:14:46.880000+00:00,7000.0,,Workitem_1720122967,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_120,Obtained,start,2016-08-10 14:14:46.882000+00:00,7000.0,,Workitem_2010820126,Workflow,,,
A_Validating,,,New credit,,Home improvement,Application_1435120007,,User_120,statechange,complete,2016-08-10 14:14:47.779000+00:00,7000.0,,ApplState_1937738645,Application,,,
O_Returned,Offer_889928267,,New credit,,Home improvement,Application_1435120007,,User_120,statechange,complete,2016-08-10 14:15:18.263000+00:00,7000.0,,OfferState_1064627620,Offer,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_120,Deleted,complete,2016-08-10 14:18:16.004000+00:00,7000.0,,Workitem_905952613,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_120,Created,schedule,2016-08-10 14:18:16.015000+00:00,7000.0,,Workitem_1604624176,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_120,Obtained,start,2016-08-10 14:18:16.018000+00:00,7000.0,,Workitem_774676895,Workflow,,,
A_Incomplete,,,New credit,,Home improvement,Application_1435120007,,User_120,statechange,complete,2016-08-10 14:18:16.023000+00:00,7000.0,,ApplState_1922079403,Application,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_120,Released,suspend,2016-08-10 14:18:24.329000+00:00,7000.0,,Workitem_395324355,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_54,Obtained,resume,2016-08-10 14:21:19.325000+00:00,7000.0,,Workitem_78755995,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_54,Released,suspend,2016-08-10 14:22:30.513000+00:00,7000.0,,Workitem_831457557,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_113,Deleted,ate_abort,2016-08-11 08:17:12.680000+00:00,7000.0,,Workitem_2035482792,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_113,Created,schedule,2016-08-11 08:17:12.686000+00:00,7000.0,,Workitem_1766099750,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_113,Obtained,start,2016-08-11 08:17:12.688000+00:00,7000.0,,Workitem_1673756766,Workflow,,,
A_Validating,,,New credit,,Home improvement,Application_1435120007,,User_113,statechange,complete,2016-08-11 08:17:12.759000+00:00,7000.0,,ApplState_1632426109,Application,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_113,Released,suspend,2016-08-11 08:17:49.982000+00:00,7000.0,,Workitem_966718772,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_99,Obtained,resume,2016-08-19 07:35:54.018000+00:00,7000.0,,Workitem_239296831,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_99,Deleted,complete,2016-08-19 07:59:00.571000+00:00,7000.0,,Workitem_1426864801,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_99,Created,schedule,2016-08-19 07:59:00.577000+00:00,7000.0,,Workitem_1815496187,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_99,Obtained,start,2016-08-19 07:59:00.579000+00:00,7000.0,,Workitem_871430490,Workflow,,,
A_Incomplete,,,New credit,,Home improvement,Application_1435120007,,User_99,statechange,complete,2016-08-19 07:59:00.580000+00:00,7000.0,,ApplState_1309871399,Application,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_99,Released,suspend,2016-08-19 07:59:45.079000+00:00,7000.0,,Workitem_715767017,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_2,Obtained,resume,2016-08-19 13:44:37.519000+00:00,7000.0,,Workitem_1264814009,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_2,Released,suspend,2016-08-19 13:55:00.430000+00:00,7000.0,,Workitem_1567105661,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1435120007,,User_123,Deleted,ate_abort,2016-08-22 12:51:50.134000+00:00,7000.0,,Workitem_749861716,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_123,Created,schedule,2016-08-22 12:51:50.139000+00:00,7000.0,,Workitem_542471793,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_123,Obtained,start,2016-08-22 12:51:50.142000+00:00,7000.0,,Workitem_774990376,Workflow,,,
A_Validating,,,New credit,,Home improvement,Application_1435120007,,User_123,statechange,complete,2016-08-22 12:51:50.193000+00:00,7000.0,,ApplState_64119657,Application,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_123,Released,suspend,2016-08-22 12:53:38.773000+00:00,7000.0,,Workitem_975555375,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_99,Obtained,resume,2016-08-22 13:23:23.480000+00:00,7000.0,,Workitem_1804699434,Workflow,,,
A_Denied,,,New credit,,Home improvement,Application_1435120007,,User_99,statechange,complete,2016-08-22 13:31:57.772000+00:00,7000.0,,ApplState_1593259707,Application,,,
O_Refused,Offer_889928267,,New credit,,Home improvement,Application_1435120007,,User_99,statechange,complete,2016-08-22 13:31:57.926000+00:00,7000.0,,OfferState_1986647748,Offer,,,
O_Refused,Offer_189504576,,New credit,,Home improvement,Application_1435120007,,User_99,statechange,complete,2016-08-22 13:31:57.943000+00:00,7000.0,,OfferState_182313488,Offer,,,
W_Validate application,,,New credit,,Home improvement,Application_1435120007,,User_99,Deleted,complete,2016-08-22 13:31:57.968000+00:00,7000.0,,Workitem_933303563,Workflow,,,
A_Create Application,,,New credit,,Car,Application_1729454690,,User_1,Created,complete,2016-08-05 12:06:06.382000+00:00,5000.0,,Application_1729454690,Application,,,
A_Submitted,,,New credit,,Car,Application_1729454690,,User_1,statechange,complete,2016-08-05 12:06:06.450000+00:00,5000.0,,ApplState_518580570,Application,,,
W_Handle leads,,,New credit,,Car,Application_1729454690,,User_1,Created,schedule,2016-08-05 12:06:07.002000+00:00,5000.0,,Workitem_1610924092,Workflow,,,
W_Handle leads,,,New credit,,Car,Application_1729454690,,User_1,Deleted,withdraw,2016-08-05 12:07:09.069000+00:00,5000.0,,Workitem_1641447229,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1729454690,,User_1,Created,schedule,2016-08-05 12:07:09.076000+00:00,5000.0,,Workitem_1966454572,Workflow,,,
A_Concept,,,New credit,,Car,Application_1729454690,,User_1,statechange,complete,2016-08-05 12:07:09.080000+00:00,5000.0,,ApplState_1191796046,Application,,,
W_Complete application,,,New credit,,Car,Application_1729454690,,User_71,Obtained,start,2016-08-09 08:18:15.698000+00:00,5000.0,,Workitem_802404508,Workflow,,,
A_Accepted,,,New credit,,Car,Application_1729454690,,User_71,statechange,complete,2016-08-09 08:24:21.200000+00:00,5000.0,,ApplState_1698889944,Application,,,
O_Create Offer,,5000.0,New credit,True,Car,Application_1729454690,True,User_71,Created,complete,2016-08-09 08:27:14.092000+00:00,5000.0,0.0,Offer_1661605008,Offer,986.0,100.0,58.0
O_Created,Offer_1661605008,,New credit,,Car,Application_1729454690,,User_71,statechange,complete,2016-08-09 08:27:15.114000+00:00,5000.0,,OfferState_1342766830,Offer,,,
O_Sent (mail and online),Offer_1661605008,,New credit,,Car,Application_1729454690,,User_71,statechange,complete,2016-08-09 08:28:06.546000+00:00,5000.0,,OfferState_718493270,Offer,,,
W_Complete application,,,New credit,,Car,Application_1729454690,,User_71,Deleted,complete,2016-08-09 08:28:06.561000+00:00,5000.0,,Workitem_1455066909,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_71,Created,schedule,2016-08-09 08:28:06.567000+00:00,5000.0,,Workitem_1256587899,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_71,Obtained,start,2016-08-09 08:28:06.569000+00:00,5000.0,,Workitem_1159420566,Workflow,,,
A_Complete,,,New credit,,Car,Application_1729454690,,User_71,statechange,complete,2016-08-09 08:28:06.571000+00:00,5000.0,,ApplState_1171642866,Application,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_71,Released,suspend,2016-08-09 08:33:36.511000+00:00,5000.0,,Workitem_228405274,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_5,Obtained,resume,2016-08-13 09:31:58.944000+00:00,5000.0,,Workitem_1975316070,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_5,Released,suspend,2016-08-13 09:32:22.677000+00:00,5000.0,,Workitem_527321485,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1729454690,,User_116,Deleted,ate_abort,2016-08-23 09:07:54.837000+00:00,5000.0,,Workitem_1968834289,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_116,Created,schedule,2016-08-23 09:07:54.843000+00:00,5000.0,,Workitem_862844530,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_116,Obtained,start,2016-08-23 09:07:54.846000+00:00,5000.0,,Workitem_1187372170,Workflow,,,
A_Validating,,,New credit,,Car,Application_1729454690,,User_116,statechange,complete,2016-08-23 09:07:55.734000+00:00,5000.0,,ApplState_1917329172,Application,,,
O_Returned,Offer_1661605008,,New credit,,Car,Application_1729454690,,User_116,statechange,complete,2016-08-23 09:18:27.944000+00:00,5000.0,,OfferState_883552034,Offer,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_116,Deleted,complete,2016-08-23 09:30:01.355000+00:00,5000.0,,Workitem_1881295730,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_116,Created,schedule,2016-08-23 09:30:01.361000+00:00,5000.0,,Workitem_1727007369,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_116,Obtained,start,2016-08-23 09:30:01.363000+00:00,5000.0,,Workitem_861269340,Workflow,,,
A_Incomplete,,,New credit,,Car,Application_1729454690,,User_116,statechange,complete,2016-08-23 09:30:01.364000+00:00,5000.0,,ApplState_1778063630,Application,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_116,Released,suspend,2016-08-23 09:30:08.372000+00:00,5000.0,,Workitem_17427823,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_15,Obtained,resume,2016-08-23 10:32:54.615000+00:00,5000.0,,Workitem_824846585,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_15,Released,suspend,2016-08-23 10:33:46.343000+00:00,5000.0,,Workitem_1528973512,Workflow,,,
W_Call incomplete files,,,New credit,,Car,Application_1729454690,,User_112,Deleted,ate_abort,2016-08-24 07:04:56.517000+00:00,5000.0,,Workitem_210523820,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_112,Created,schedule,2016-08-24 07:04:56.537000+00:00,5000.0,,Workitem_861304934,Workflow,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_112,Obtained,start,2016-08-24 07:04:56.540000+00:00,5000.0,,Workitem_520203941,Workflow,,,
A_Validating,,,New credit,,Car,Application_1729454690,,User_112,statechange,complete,2016-08-24 07:04:56.607000+00:00,5000.0,,ApplState_2021887649,Application,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_112,Released,suspend,2016-08-24 07:06:54.418000+00:00,5000.0,,Workitem_1811434420,Workflow,,,
O_Accepted,Offer_1661605008,,New credit,,Car,Application_1729454690,,User_29,statechange,complete,2016-08-24 09:57:23.067000+00:00,5000.0,,OfferState_264958279,Offer,,,
A_Pending,,,New credit,,Car,Application_1729454690,,User_29,statechange,complete,2016-08-24 09:57:23.070000+00:00,5000.0,,ApplState_1157583492,Application,,,
W_Validate application,,,New credit,,Car,Application_1729454690,,User_29,Deleted,ate_abort,2016-08-24 09:57:23.076000+00:00,5000.0,,Workitem_397039685,Workflow,,,
A_Create Application,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,Created,complete,2016-08-08 13:11:12.209000+00:00,25000.0,,Application_1262423377,Application,,,
A_Submitted,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,statechange,complete,2016-08-08 13:11:12.287000+00:00,25000.0,,ApplState_1519035662,Application,,,
W_Handle leads,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,Created,schedule,2016-08-08 13:11:12.556000+00:00,25000.0,,Workitem_1010158745,Workflow,,,
W_Handle leads,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,Deleted,withdraw,2016-08-08 13:12:35.873000+00:00,25000.0,,Workitem_1850720772,Workflow,,,
W_Complete application,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,Created,schedule,2016-08-08 13:12:35.911000+00:00,25000.0,,Workitem_35436879,Workflow,,,
A_Concept,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,statechange,complete,2016-08-08 13:12:35.917000+00:00,25000.0,,ApplState_319003724,Application,,,
W_Complete application,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,Obtained,start,2016-08-09 18:44:43.166000+00:00,25000.0,,Workitem_264846980,Workflow,,,
A_Accepted,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,statechange,complete,2016-08-09 18:57:45.051000+00:00,25000.0,,ApplState_26420623,Application,,,
O_Create Offer,,25000.0,New credit,True,"Other, see explanation",Application_1262423377,False,User_48,Created,complete,2016-08-09 18:59:14.892000+00:00,25000.0,25000.0,Offer_1268334656,Offer,0.0,298.31,99.0
O_Created,Offer_1268334656,,New credit,,"Other, see explanation",Application_1262423377,,User_48,statechange,complete,2016-08-09 18:59:15.547000+00:00,25000.0,,OfferState_364247106,Offer,,,
O_Sent (mail and online),Offer_1268334656,,New credit,,"Other, see explanation",Application_1262423377,,User_48,statechange,complete,2016-08-09 18:59:25.950000+00:00,25000.0,,OfferState_48191128,Offer,,,
W_Complete application,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,Deleted,complete,2016-08-09 18:59:25.965000+00:00,25000.0,,Workitem_165635367,Workflow,,,
W_Call after offers,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,Created,schedule,2016-08-09 18:59:25.972000+00:00,25000.0,,Workitem_1679359792,Workflow,,,
W_Call after offers,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,Obtained,start,2016-08-09 18:59:25.975000+00:00,25000.0,,Workitem_2122839190,Workflow,,,
A_Complete,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,statechange,complete,2016-08-09 18:59:25.977000+00:00,25000.0,,ApplState_1060680714,Application,,,
W_Call after offers,,,New credit,,"Other, see explanation",Application_1262423377,,User_48,Released,suspend,2016-08-09 19:07:28.601000+00:00,25000.0,,Workitem_1421066324,Workflow,,,
W_Call after offers,,,New credit,,"Other, see explanation",Application_1262423377,,User_5,Obtained,resume,2016-08-13 13:23:15.867000+00:00,25000.0,,Workitem_1769068861,Workflow,,,
W_Call after offers,,,New credit,,"Other, see explanation",Application_1262423377,,User_5,Released,suspend,2016-08-13 13:23:36.368000+00:00,25000.0,,Workitem_1063920543,Workflow,,,
A_Cancelled,,,New credit,,"Other, see explanation",Application_1262423377,,User_1,statechange,complete,2016-09-09 06:00:35.325000+00:00,25000.0,,ApplState_591327830,Application,,,
O_Cancelled,Offer_1268334656,,New credit,,"Other, see explanation",Application_1262423377,,User_1,statechange,complete,2016-09-09 06:00:35.347000+00:00,25000.0,,OfferState_52548693,Offer,,,
